,Product ID,Review ID,Company,Review,Stars,Overall Review
714,60,5,Redmi,Thanx 4 sending blue clr market mai bht short ha aur black mai mil raha tha,5,Positive
715,60,6,Redmi,Deliver on time good product 👍,5,Positive
716,60,7,Redmi,excellent recommended,5,Positive
717,60,8,Redmi,"Good 👍👍👍👍👍 cell 📱📱📱📱 phone, honest seller, 💯💯💯💯💯 thanks Daraz and Seller",5,Positive
718,60,9,Redmi,trusted seller original and perfect mobile recieved,5,Positive
719,60,10,Redmi,"absolutely satisfied with the seller delivery was exceptionally quick, Product arrived in perfect condition and is same as advertised. 100% would highly recommend this seller.",5,Positive
720,60,11,Redmi,Great job done by seller,5,Positive
721,60,12,Redmi,Good 👍 product and service,5,Positive
722,60,13,Redmi,highly recommended...Trust worthy seller..,4,Positive
723,60,14,Redmi,"Product quality is good as per the expectations, its value for money. But price is comparatively bit high as per the market.",4,Positive
724,60,15,Redmi,seller rply bhot lte krta h... baqi product original lgi..,5,Neutral
725,61,1,Nokia,Bht acha mobile h😍hm bht khush hain itna acha r discount py mobile khareda hmny ❤️thank you so much daraz and seller 💕😍seller is really very cooperative 😍Allah apko khush rkhy amen. ❤️Jo Jo chez mentioned h description mein. Wo sb delivered hoi h😍💙,5,Positive
726,61,2,Nokia,excellent mobile with brand name on this price with 2 years security warranty. 👍,4,Positive
727,61,3,Nokia,Best mobile in this price. Big screen he. Nicely raped by seller. Recommended for midrange persons.,5,Neutral
728,61,4,Nokia,Bht acha mobile h😍hm bht khush hain itna acha r discount py mobile khareda hmny ❤️thank you so much daraz and seller 💕😍seller is really very cooperative 😍Allah apko khush rkhy amen. ❤️Jo Jo chez mentioned h description mein. Wo sb delivered hoi h😍💙,5,Positive
729,61,5,Nokia,"excellent,Jo order keya tha wohe mla or delivery in time. Nokia c31 acha mobile ha but camera itna khas nh ha tuch slow ha bs battery zabardust ha agr Kise NY camera k leye Lena ha to Bhaie logooo na Lena ......",5,Positive
730,61,6,Nokia,"I am giving review after 2 month use. facing no issue with the device. never hang. good speed, nice camera shoots and good battery timing. connectivity is excellent. in this price range its highly recommended from me",5,Positive
731,61,7,Nokia,excellent mobile with brand name on this price with 2 years security warranty. 👍,5,Positive
732,61,8,Nokia,This is the 8th Nokia Android Mobile Phone I have purchased lately and I cannot think of using any brand but Nokia. Excellent value for money!,5,Positive
733,61,9,Nokia,This is the 7th Nokia Android Mobile Phone I have purchased lately and I cannot think of using any brand but Nokia. Excellent value for money!,5,Positive
734,61,10,Nokia,boht acha smartphone Hy. 💯 discount b acha Mila. thanks draz n thanks to seller,5,Neutral
735,61,11,Nokia,بہت شکریہ دراز والوں کا۔ بہت اچھی سروس ہے قیمت بھی بڑی مناسب ہی اس قیمت میں اتنا خوبصورت اور نیا موبائل ملنا مشکل ہے۔شکریہ دراز محمد طاہر جمیل,5,Neutral
736,61,12,Nokia,Behtrern mobile hai.,4,Positive
737,61,13,Nokia,"Liked the phone, overall it's good for this price range, you can't get 4/128 in this price bracket in other brands, it's PTA approved but camera is not that perfect they claim it's from Google(if I've understood it properly), but it's nowhere close to pixel phones. The box include : 1. Phone 2. Transparent back cover 3. 10 watt micro charger 4. Hands-free (mine stopped working after 2 days xD, it's the usual nokia one they give with 3310 set)",5,Neutral
738,61,14,Nokia,delivery main thora issu aya tha late howa tha set . agar set ke bary mai jan na chahta hai koi tu youtub par check kary baad mai set pa baat karna teek nahi hai. set acha hai aur thora slow hai.,5,Positive
739,61,15,Nokia,Product is same as shown in the picture and packing was good rider was also good i recommend this phone jazakAllah,5,Positive
740,62,1,Redmi,"Experience was good, delivery on time",5,Positive
741,62,2,Redmi,#11.11 mashallah buhat he achi product hai daraz NO.1 app in Asia thank you daraz thank you saller❤️❤️❤️❤️❤️❤️,5,Positive
742,62,3,Redmi,ordered 2 phones from the seller it was recieved in pinpack condition and this one is working fine ALHAMDULILAH,5,Positive
743,62,4,Redmi,"Very good Service, Received original and geniun product. Thanks Daraz 👍",5,Positive
744,62,5,Redmi,"Experience was good, delivery on time",5,Positive
745,62,6,Redmi,Thank You mobile received in good packing and on time.,5,Positive
746,62,7,Redmi,SELLER IS VERY GOOD....PIN PACK MOBILE..NOT OPENED..VERY HONEST SELLER. EVEN I M IN KARACHI BUT I RECOMMEND HIM.,5,Neutral
747,62,8,Redmi,MashAllah zabardast Product,5,Positive
748,62,9,Redmi,Thank q to deliver on time also all things are fine,5,Neutral
749,62,10,Redmi,acha hy set jeasa mangwaya tha weas hi mila thanx,5,Positive
750,62,11,Redmi,reviewing after few months product was original and genuine.,5,Positive
751,62,12,Redmi,"Nice product, Good experience to have it",5,Positive
752,62,13,Redmi,thank u daraz and seller..seller recommended,5,Positive
753,62,14,Redmi,I m happy with seller,5,Positive
754,62,15,Redmi,very good phone,5,Neutral
755,63,1,Nokia,ALHAMDULILLAH ACHA MOBILE NIKLA.... JAZAK ALLAH DARAZ.... MN NY DARAZ SY DO MERTABA MOBILE MANGWAYA HY,4,Positive
756,63,2,Nokia,"ok, satisfied but it was Nokia 105 not Nokia 106.",3,Positive
757,63,3,Nokia,Speaker is not well remaining all good.,3,Negative
758,64,1,Redmi,"Just received didn’t open yet, Took 16 days to deliver. Daraz had no idea and could not help at all. Somebody should pay for this delay.",5,Positive
759,64,2,Redmi,The product received well packed and within timeline. Comes with e-warranty so nothing to worry about. Nice n cooperative seller.,5,Positive
760,64,3,Redmi,#11.11 Very good phone set.. recommended,5,Positive
761,64,4,Redmi,Bhai Zabrdst service Mobile behtreen h Just 2 days me Mobil agia Mera thank you,4,Positive
762,64,5,Redmi,Excellent mobile. camera is average.,4,Negative
763,64,6,Redmi,timely delivered Availablity of instalment plan only six month which was not good it would be 12 month plan as previously available.,3,Negative
764,64,7,Redmi,"Just received didn’t open yet, Took 16 days to deliver. Daraz had no idea and could not help at all. Somebody should pay for this delay.",2,Negative
765,64,8,Redmi,Repacked mobile disappointed,1,Neutral
766,64,9,Redmi,repack hai without stamp,1,Negative
767,64,10,Redmi,"wrong product received , returned",1,Negative
768,64,11,Redmi,"wrong product received , returned",4,Neutral
769,65,1,Infinix,برانڈ اوریجنل تھا پی ٹی اے اپروول تھا نان ایکٹو تھا میں نے خود ایکٹو کیا دراز کا سیلر تھینک یو ڈبے پہ پی ٹی اے اپروول نہیں لکھا اور وارنٹی کارڈ بھی نہیں ہے جب نیٹ پہ چیک کیا وارنٹی سٹارٹ وی اسی دن ہوئی جب ایکٹو کیا میں نے ان لائن وارنٹی موجود ہے پورے ایک سال کی اور پی ٹی اے پہ جب چیک کیا تو پی ٹی اے اپروول بھی ہے بٹ کارڈ نہیں ہے,5,Neutral
770,65,2,Infinix,everything went smoothly It took 3 days to get it delivered.,5,Positive
771,65,3,Infinix,good product highly recommended thanks Daraz #11.11,5,Positive
772,65,4,Infinix,best,1,Positive
773,65,5,Infinix,is mobile k sath koi warranty card nahe mila aur na hi box per PTA approved likha ha.,5,Positive
774,66,1,Redmi,EXCELLENT PACKING 👌& MOBILE ORIGINAL AS PER SELLER DESCRIBED. HIGHLY RECOMMENDED 👍. MOBILE IS SO CUTE & SLIM LIGHT WEIGHT. MOBILE WORKING GREAT & CHARGING FASTLY. MOBILE WITH ANDRIOD 13 VERSION & MOBILE SPEED FOR REGULAR USAGE BEST. HONEST & BEST SELLER WITH HUGE DISCOUNTS. ALL ACCESSORIES INCLUDED. DARAZ BEST.,5,Positive
775,66,2,Redmi,"Good Mobile Genuine, Trusted Seller.. Thank You So Much.........",5,Positive
776,66,3,Redmi,Same received as shown. Thanks a lot of seller and daraz also. 👍❤️👍,5,Negative
777,66,4,Redmi,"if I'm not forgetting, I have bought a third phone from the seller. Delivery time makes me select the seller again and again and of course the product is genuine. unfortunately no discount 11.11 offer is given to me.",5,Negative
778,66,5,Redmi,original product in time received but not receive doorstep thanks daraz and thanks saler very poor TCS coriour,5,Positive
779,66,6,Redmi,it's good and fast delivery 👍.,5,Positive
780,66,7,Redmi,Best quality phone,5,Positive
781,66,8,Redmi,"Good mobile, cooperative seller,, thanks",5,Positive
782,66,9,Redmi,Good Smartphone thanks seller everything is ok,5,Positive
783,66,10,Redmi,"nice mobile, dealer is honest .",5,Positive
784,66,11,Redmi,nice and original product.,5,Positive
785,66,12,Redmi,Good hy. thanks,5,Neutral
786,66,13,Redmi,achcha mobile hai,4,Positive
787,66,14,Redmi,received in good condition. genuine item.,3,Positive
788,66,15,Redmi,Product quality is good.,5,Positive
789,67,1,Vivo,"Amazing, delivered on time and quality is amazing",5,Positive
790,67,2,Vivo,"Amazing, delivered on time and quality is amazing",5,Positive
791,67,3,Vivo,"Amazing, delivered on time and quality is amazing",5,Positive
792,67,4,Vivo,"Amazing, delivered on time and quality is amazing",5,Positive
793,67,5,Vivo,"Amazing, delivered on time and quality is amazing",5,Positive
794,68,1,Tecno,mobile bilkol original hae or bhot achi packing Kar k vendor nae Bheja or Kafi fast delivery thi 2 days Mae mare pass pohanch gaya thanks to daraz team and vendor and Lapboard company.,5,Positive
795,68,2,Tecno,Seller is very cooperative. Had a very good experience buying this cellphone. Original product and professionalism from seller is more than good.,5,Positive
796,68,3,Tecno,everything is fine,5,Positive
797,68,4,Tecno,Fast delivery phone is up to my expectations. seller is very honest and respond timely,5,Positive
798,68,5,Tecno,Quick service excellent.,5,Positive
799,68,6,Tecno,excellent phn and seller,5,Positive
800,68,7,Tecno,satisfied,5,Positive
801,69,1,infinix,"Product is original. Charger, Cable, Protector & cover was also present in box. Only system of warranty is unclear. Delivery was very late.",5,Positive
802,69,2,infinix,very nice PTA prove nice bht bht Khushi hoi mobile dykh kr thanks draz,5,Positive
803,69,3,infinix,We get it fast delivery and good item with warranty,5,Positive
804,69,4,infinix,GOOD DILIVERY TIME WAS LONG BUT ALTHOUGH GREAT,5,Neutral
805,69,5,infinix,outclass v nyc,5,Positive
806,69,6,infinix,good mobile,4,Negative
807,69,7,infinix,Delivery was bad,5,Neutral
808,70,1,Tecno,mashallah bohat pyara mobile phone hai charj 5.0 zabadat hai,5,Positive
809,70,2,Tecno,very amazing product 👏😄,5,Positive
810,70,3,Tecno,received very nice,5,Negative
811,71,1,ZTE,Mobile Acha tha jo Color manga tha wohi send kia seller ne thanks,4,Positive
812,71,2,ZTE,good set lakin colour jo manga wo nhe mila tha bus...,5,Positive
813,72,1,Infinix,Nice one receive same as pic and good packing nice seller service and PTA approve device very nice..❤❤❤,5,Positive
814,72,2,Infinix,very nice good 👍👍👍,5,Positive
815,72,3,Infinix,good quality phone worth buying product. same as shown in pics fast and durable set seller is also good. 11.11sell was very beneficial and helpful for me to buy good phone,5,Positive
816,72,4,Infinix,Very Nice and cooperative Seller. My Parcel received in 24 hours. Delivery Service is very Good. Overall Mobile packing is very Good.,5,Positive
817,72,5,Infinix,Original product with quick delivery. Thanks,5,Positive
818,72,6,Infinix,Very satisfied with this phone. Wanted a cheap smartphone for work and this is better than my expectations at this price. Happy with the purchase.,5,Positive
819,72,7,Infinix,v nice,5,Positive
820,72,8,Infinix,100% Original Product with top safety and Timely Delivered. Thanks For Good Experience. Highly Recommend.,5,Positive
821,72,9,Infinix,"Fully satisfied, a vet recommended mobile in this price range .",5,Negative
822,72,10,Infinix,good mobile but unfortunately i can't avail discount vochure,5,Positive
823,72,11,Infinix,Excellent Communication Services by the Seller... Recommended for everyone...,5,Positive
824,72,12,Infinix,Seller Very helpful thanks daraz,5,Positive
825,72,13,Infinix,good,5,Positive
826,73,1,Tecno,seller is very cooperative and well manner. I will recommend. I have received techno spark 10 pro same as I ordered. I will give him five star because I requested him to deliver the mobile as soon as possible and he did the same I have received my parcel in 2 days only . I loved to buy again from him. thanks,5,Positive
827,73,2,Tecno,Today I received my ordar 1st ko ordar kiya tha. 3 days mai recive hogya jaisa dekha tha waisa ge aya color ja issue tha tu seller nai contact kiya I appreciated hus effort set sach m bht acha hy,5,Positive
828,73,3,Tecno,Masha allah bht acha mobile Hy. delivery bht jaldi hogai Hy. .... thank you so much,5,Positive
829,73,4,Tecno,Masha allah bht acha mobile Hy. delivery bht jaldi hogai Hy. .... thank you so much,5,Positive
830,73,5,Tecno,allhamdullillah bht acha cell phone h love it,5,Positive
831,73,6,Tecno,"What a service provided by the seller, excellent service quality and excellent delivery. I ordered the product and received the product very next day, amazing. Very cooperative seller. Thanks Ali Communication (Khanewal) Thanks Daraz",5,Positive
832,73,7,Tecno,"The quality of the mobile is good, seller is very cooperative. Recommend to buy from this seller. Thanks Daraz",5,Positive
833,73,8,Tecno,Seller was good.I got my parcel before time.Product is genuine and packing was so good.Value for money product.It's really worth it.Thank you Ali Communication ❤️,5,Positive
834,73,9,Tecno,looks excellent smart phone.👍,5,Negative
835,73,10,Tecno,Seller ne bht coprate kiya dilevery dat 10 din bad ki thi mene seller ko just bola k itni lambi dilevery date hai to usne agle din hi mjhe speachl bag se parcel bhijwadya or bht acha mobile hai or seller bhi bht acha hai,5,Positive
836,73,11,Tecno,thank you saller jesay e bola ta wasay e bacha hai .. Good honest seller,5,Positive
837,73,12,Tecno,"It's exactly the same as ordered with no damage at all. I highly recommend the seller,super fast delivery. I am very satisfied with the seller.",5,Positive
838,73,13,Tecno,received my order before time satisfied with the order and seller services are really good,5,Positive
839,73,14,Tecno,the product is good! the seller is best! recommended do buy from this seller.,5,Positive
840,73,15,Tecno,Alhamdulillah received my order on Sunday. Best quality and best price. The product is authentic.,5,Positive
841,74,1,Infinix,I received my product before Delievery date Thr phone was box packed I recommend this seller for Phone Buying I am truly satisfied with the seller,5,Positive
842,74,2,Infinix,"excellent service, very cooperative seller, very fast delivery",5,Positive
843,74,3,Infinix,"Alhamdolillah, got my package delivered super fast within 12hrs 50 mins to be exact, even before the initial expected arrival date. Seller was super cooperative, humble and replied instantly in chat. The parcel itself was packed firmly, carefully and securely. The phone was PTA approved. The official warranty started on the date of purchase. I'm more than satisfied with my experience. Highly recommended! Thank you very much Daraz and Seller! Jazakallah!",5,Positive
844,74,4,Infinix,Alhamdullilah ❤️ Original Product 👌 Recommended 👍🏻,5,Positive
845,74,5,Infinix,It’s my first order from daraz.original device bheji hai seller ny main ny sy baat kar ky delivery fast karwai thi on time mujhy mobile mil gya I’ll recommend this seller,5,Positive
846,74,6,Infinix,bth acha thanks daraz jasa mangwaya whe byja h r 1 din my he delivery h gya bundle of thanks,5,Positive
847,74,7,Infinix,beautiful and orignal products seller is so good 💯💯💯💯💯💯😊😊😊😊,5,Positive
848,74,8,Infinix,Satisfied Original product with All the Asscessories sealed packed Happy to buy mobile from this seller Recommended,5,Positive
849,74,9,Infinix,Receive in Perfect condition,5,Positive
850,74,10,Infinix,delivery timing is to excellent,1,Negative
851,75,1,Sparx,"Received in good condition but there are alarming things: 1. Warranty was already started 20 days ago 2. Charging is pathetic, it stops charging after 5-10% then you need to replug the charger 3. seller doesn't reply 😒 #11.11",4,Positive
852,75,2,Sparx,"1- Received the product in time. 2- The product was the same as shown. 3- the product in itself was fine but don't expect more than what you have paid. 4- The best part about it is it's super fast charger with the battery to actually pull the weigh of it. 5- I tried inquiring about it ""BEFORE"" the purchase but the seller didn't answered 6-I ended up not liking the mobile cuz of the lack of features, so I tried contacting them again, this time they did answered but weren't willing for the return",2,Positive
853,75,3,Sparx,"well it seems like it's an repack mobile phone, after checking warranty on website its warranty was started before my order, secondly its box packing was also doubtful maybe because it was open before to activate its warranty. i received after 8 days. shouldn't be delayed this much secondly seller reply always come after a day or never reply 😔 . disappointed but company really made a good phone 📱 good in use.",5,Positive
854,75,4,Sparx,shopkeeper's Wonderful response got the mobile on time,5,Positive
855,75,5,Sparx,Delivered in only 2 days. Good phone,5,Positive
856,75,6,Sparx,"Awesome Product, nicely packed, Timely Received.",4,Positive
857,75,7,Sparx,Good product and also fast delivery. I will surely recommend.,2,Positive
858,75,8,Sparx,"well it seems like it's an repack mobile phone, after checking warranty on website its warranty was started before my order, secondly its box packing was also doubtful maybe because it was open before to activate its warranty. i received after 8 days. shouldn't be delayed this much secondly seller reply always come after a day or never reply 😔 . disappointed but company really made a good phone 📱 good in use.",1,Negative
859,75,9,Sparx,"Received in good condition but there are alarming things: 1. Warranty was already started 20 days ago 2. Charging is pathetic, it stops charging after 5-10% then you need to replug the charger 3. seller doesn't reply 😒 #11.11",3,Neutral
860,75,10,Sparx,sir camera kas km nhi kr rah camera Ka results nhi hai,3,Positive
861,75,11,Sparx,nice product...delivery on time,4,Positive
862,76,1,Nokia,received the parcel in appropriate condition. price is good seller was coperative. color size and sleakness of the mobile is kamaal. i hope it would work fine.,5,Positive
863,76,2,Nokia,"received well packed in perfect condition, overall very happy with my purchase and will be buying again",1,Negative
864,76,3,Nokia,The mobile blacked out after 4 days. It is a fake product. The seller is not solving the problem. Don’t buy this is a big scam. The seller is very dishonest. It is Draz mall approved product and even the Mart is not copererating and taking any responsibility,4,Positive
865,76,4,Nokia,received the parcel in appropriate condition. price is good seller was coperative. color size and sleakness of the mobile is kamaal. i hope it would work fine.,1,Negative
866,76,5,Nokia,The mobile blacked out after 4 days. It is a fake product. The seller is not solving the problem. Don’t buy this is a big scam. The seller is very dishonest. It is Draz mall approved product and even the Mart is not copererating and taking any responsibility,1,Neutral
867,76,6,Nokia,phone kabhi kabhi white screen hojata hai or hang bhi ho Raha hai,5,Negative
868,77,1,Tecno,100 percent original product. The seller shipped fast but the daraz delivery service was very poor because of the #11.11 sale. received 3 days late after delivery timeline.,5,Positive
869,77,2,Tecno,Genuine & Authentic product. Seller is highly recommended & professional who responds to all my queries on time.,5,Positive
870,77,3,Tecno,Orginal Mobile recommended to all,5,Positive
871,77,4,Tecno,"Excellent Product, as per ordered specifications, working perfectly . Fast & accurate delivery . Thank you Daraz & the supplier. 👍",5,Positive
872,77,5,Tecno,Ma Sha Allah New. aur Original Mobile,5,Positive
873,77,6,Tecno,"Genuine Product and Trusted Seller, Thanks",5,Positive
874,77,7,Tecno,"Excellent Product, as per ordered specifications, working perfectly . Fast & accurate delivery . Thank you Daraz & the supplier. 👍",5,Positive
875,77,8,Tecno,Ma Sha Allah New. aur Original Mobile,5,Positive
876,77,9,Tecno,"Genuine Product and Trusted Seller, Thanks",5,Positive
877,77,10,Tecno,"Excellent Product, as per ordered specifications, working perfectly . Fast & accurate delivery . Thank you Daraz & the supplier. 👍",5,Positive
878,77,11,Tecno,Ma Sha Allah New. aur Original Mobile,5,Positive
879,77,12,Tecno,"Genuine Product and Trusted Seller, Thanks",5,Positive
880,77,13,Tecno,"Excellent Product, as per ordered specifications, working perfectly . Fast & accurate delivery . Thank you Daraz & the supplier. 👍",5,Positive
881,77,14,Tecno,Ma Sha Allah New. aur Original Mobile,5,Positive
882,77,15,Tecno,"Genuine Product and Trusted Seller, Thanks",5,Positive
883,78,1,Tecno,Tecno spark 10C genuine mobile condition ok new piece i liked it very much,5,Neutral
884,78,2,Tecno,"Received on time the seller was very cooperative. originally requested green colour but due to unavailability from company, had to settle for blue.",5,Positive
885,78,3,Tecno,excellent seller good cooperation timely delivered,5,Positive
886,78,4,Tecno,mashallah orginal received hua ha thanks saller and thanks draz❤️,5,Positive
887,78,5,Tecno,"Great customer support, prompt response to queries and smoothly proccessing orders. timely delivered. greatly appreciated, and highly recommended",5,Positive
888,78,6,Tecno,seller bohat zada acha hai is nay 2 din me order bhejdiya Jahan 23 ko received hona tha cell b acha hai thank you so much yar AP logo ki waja se daraz kamiyab hai keep it up,5,Positive
889,78,7,Tecno,"Highly recommend of daraz app and the seller was Best ,Orignal product and 100% pin pack mobile very fast delivery appreciate. 🥰",5,Positive
890,78,8,Tecno,outstanding set. carry on and seller is very good .,5,Positive
891,78,9,Tecno,safe and sound. you can buy,5,Positive
892,78,10,Tecno,all over good and thanks,5,Positive
893,79,1,Xiaomi,"Overall satisfied with the product and timely delivery. However there is one grievance with the buyer i.e. I was communicated that blue color is out of stock therefore I went for black. However, blue was still shown available on the product page. Won't deduct any points for that though overall experience was good!",5,Positive
894,79,2,Xiaomi,"Overall satisfied with the product and timely delivery. However there is one grievance with the buyer i.e. I was communicated that blue color is out of stock therefore I went for black. However, blue was still shown available on the product page. Won't deduct any points for that though overall experience was good!",5,Positive
895,79,3,Xiaomi,"Overall satisfied with the product and timely delivery. However there is one grievance with the buyer i.e. I was communicated that blue color is out of stock therefore I went for black. However, blue was still shown available on the product page. Won't deduct any points for that though overall experience was good!",5,Positive
896,79,4,Xiaomi,"Overall satisfied with the product and timely delivery. However there is one grievance with the buyer i.e. I was communicated that blue color is out of stock therefore I went for black. However, blue was still shown available on the product page. Won't deduct any points for that though overall experience was good!",5,Positive
897,79,5,Xiaomi,"Overall satisfied with the product and timely delivery. However there is one grievance with the buyer i.e. I was communicated that blue color is out of stock therefore I went for black. However, blue was still shown available on the product page. Won't deduct any points for that though overall experience was good!",5,Positive
898,80,1,Samsung,Both Acha phone hai tanks seller thanks daraz colour b outstanding hai use main behtreen use k bàad view dy rahe thanks again,5,Positive
899,80,2,Samsung,"very positive approach and was as I ordered and mobile is working good. very happy to have that thans to retailer and also to daraz. as per my expectations fingerprints senser and fast charging not available. my suggestion is to please write all specifications on ad. Dex tracking number is not working on website but phone was delivered on very 1st of expected dates between 18 July to 21 July and received on 18th of July. was surprised and happy. good response front retailer on every chat but very poor or no response from daraz chat. due to daraz no response and tracking ID status not available on website, I was afraid and confused and wanted to cancel my order if not reached on 18th of July but was surprised to have that. please improve response to have good customer experience. Thank you",5,Positive
900,80,3,Samsung,It's really good 👍 Original Samsung product with best hardware and software nice screen panel and camera also According to price it is the best mobile from a brand In one sentence It is value for money device,5,Positive
901,80,4,Samsung,"Well packed, with seal pack box. With charger.",5,Positive
902,80,5,Samsung,Both Acha phone hai tanks seller thanks daraz colour b outstanding hai use main behtreen use k bàad view dy rahe thanks again,5,Positive
903,80,6,Samsung,It's really good 👍 Original Samsung product with best hardware and software nice screen panel and camera also According to price it is the best mobile from a brand In one sentence It is value for money device,5,Positive
904,80,7,Samsung,"💯 % original product, 1 year online warranty",5,Positive
905,80,8,Samsung,Very nice. Same as described thnx to daraz and seller,5,Positive
906,80,9,Samsung,IT was Nice and origional product .... great saving. Thanks Daraz,5,Positive
907,80,10,Samsung,great product..delivered on time.. should have included screen protector and cover,5,Positive
908,80,11,Samsung,box imei number same at is mobile main aii bhii tjora a dar hy khain koi fault na nika aye charger toh 100 percent gurenty hai kay cahnge ha 🙂bas yeh fualt nazar aya hah over all mobile is good,4,Negative
909,80,12,Samsung,original phone. touch is too sensitive and its a bit slow so wouldnt recommend it as a main phone but its my phone to receive and make calls and to use for hotspot since my 14 pro max isnt pta approved. it does the job i got it for but i dnt see it as being someones daily driver in 2023 because charging is painfully slow. poor battery life despite battery being 5k mah. the connecivity on this phone isnt good i dnt even hit 50 mbps on my wifi on it let alone full speed. youtube/discord lags a bit,5,Negative
910,80,13,Samsung,phone is a bit slow due to low RAM otherwise genuine product was delivered,5,Positive
911,80,14,Samsung,"The phone is exactly as described. Doesn't have a fingerprint sensor but the seller never claimed that. other than that, it's worth the cost. Recommended",5,Positive
912,80,15,Samsung,"value to money product, got on wed discount from HBL, Good product overall",3,Negative
913,81,1,Redmi,Nice same as description no fault but invoice bill or warranty card is not included how I claim my mobile and resealed box,4,Positive
914,81,2,Redmi,Alhamdulillah overall mobile is good as shown pin pack and given what they showed...just a little confusion about the warranty of the phone as I know that now E-warranty is there but how I check the warranty of my phone as there is only a book on which warranty card is written should I check it on Xiaomi official E warranty website?? And one thing more for seller there is no PTA approval sticker mention on box nor there is any thing regarding PTA approval in the box but I checked for my confirmation it is approved but you have to mention this on the box also.... now E-warranty is expired or may this phone is a without warranty phone so why you wrote that 1 year brand warranty????,5,Neutral
915,81,3,Redmi,Received brand new phone. same as shown in pictures,5,Neutral
916,81,4,Redmi,Received brand new phone. same as shown in pictures,5,Positive
917,81,5,Redmi,highly recommended. fast dilevery. thanks draz,5,Positive
918,81,6,Redmi,"Even though my Option was sold out, the seller quickly called us and changed our order, so that the delivery wouldn't be delayed. The phone itself is really good for this price and looks very nice.",5,Positive
919,81,7,Redmi,"very nice product,so elegant just looking like a WOW 😍",5,Positive
920,81,8,Redmi,Farad use mobile bhaja ha Touch kharab panel change refurnish mobile,5,Positive
921,81,9,Redmi,Veru good phone in this price range. Recommend to all,5,Positive
922,81,10,Redmi,Mobile Ok hai bilkul Box pack tha but ek Confusion hai iski warranty check ki to warranty 29-05-2023 se start show krwa rahe hai otherwise sab ok hai,5,Positive
923,81,11,Redmi,"Quick delivery, cooperative, original phone",5,Negative
924,81,12,Redmi,is range main bht acha mobile hy.jo colour select kia tha wohi receive hoa.,5,Positive
925,81,13,Redmi,"Excellent mobile but ram is 2GB and Android 12 is very hungry, but mobile is excellent, has a solid back",5,Neutral
926,81,14,Redmi,"Masha-Allah, pin-packed mobile, timely recieved..good seller",5,Neutral
927,81,15,Redmi,Alhamdulillah mjhe aj mil gya cell phone aur mashallah bht acha Experience raha,5,Positive
928,82,1,Xiaomi,Received original product. Delivery time was also good. overall good experience,5,Positive
929,82,2,Xiaomi,Perfect and genuine!,5,Positive
930,82,3,Xiaomi,Thank u draz 🥺,5,Positive
931,82,4,Xiaomi,Perfect and genuine!,1,Negative
932,82,5,Xiaomi,Back camera video result is very poor. xiaomi needs to improve camera results. not value for money.,5,Positive
933,83,1,Realme,"Recieved in good condition Phone is good, but not for children, bcoz there are many unwanted apps and advertisements open by self, so please Realme keep some changes,",5,Positive
934,83,2,Realme,"bohat zabardast phone hai, achi packing thi, safely ship hova. phone genuine hai aur pin pack bhi. Jazakallah",5,Positive
935,83,3,Realme,Alhamdulillah got my phone safe and secure. Work perfectly 👍,5,Positive
936,83,4,Realme,"Recieved in good condition Phone is good, but not for children, bcoz there are many unwanted apps and advertisements open by self, so please Realme keep some changes,",5,Positive
937,83,5,Realme,"Good Product, I Liked it!",5,Positive
938,83,6,Realme,Alhamdulillah got my phone safe and secure. Work perfectly 👍,5,Positive
939,83,7,Realme,In Time delivery. Set ok hai but battery timing theak nhi hai...👍 Ek din or check kru ga battery ko satisfy na hua to return kru ga,5,Positive
940,83,8,Realme,Genuine product thanks to daraz and the seller.,5,Positive
941,83,9,Realme,"bohat zabardast phone hai, achi packing thi, safely ship hova. phone genuine hai aur pin pack bhi. Jazakallah",5,Positive
942,83,10,Realme,Very nice mobile,5,Positive
943,83,11,Realme,Good experience,5,Positive
944,83,12,Realme,mash Allah bohut hi pyara mobile he pic pack thanks daraz,5,Positive
945,83,13,Realme,v happy and satisfied,5,Positive
946,83,14,Realme,Orignal PTA approved pin packed. Thank you seller.,5,Positive
947,83,15,Realme,Received my parcel on time ... Seller is very cooperative .. phone is good only one thing which i don't like is android version ..,4,Positive
948,84,1,Mobile,Its other wise is good but battery runs so fast and also runs a bit slow other wise its all good,5,Positive
949,84,2,Mobile,"MaashaAllah acha phone hai, battery bhi pura din chalti hai, thanks seller",4,Positive
950,84,3,Mobile,acha product Baja hai acha seller ha,4,Positive
951,84,4,Mobile,Its other wise is good but battery runs so fast and also runs a bit slow other wise its all good,4,Positive
952,84,5,Mobile,acha product Baja hai acha seller ha,4,Positive
953,84,6,Mobile,mobile is v good in cheap price,2,Positive
954,84,7,Mobile,acha ha mobile but charging jaldii khaqm hotii ha,1,Positive
955,84,8,Mobile,1st copy ha orginal mobile nhi ha,5,Positive
956,85,1,Samsung,Great product,5,Positive
957,85,2,Samsung,Great product and arrived as mentioned. Didn't find a charging brick in the box but understand it would be probably Samsung not the seller,5,Neutral
958,85,3,Samsung,Mobil bot Acha hai sab ko bot pasand aya,5,Positive
959,85,4,Samsung,Great product,5,Positive
960,86,1,Tecno,perfectly packed and quickly deliver good device same as shown,5,Positive
961,86,2,Tecno,highly recommended buht Acha mobile hay delivery b on time hay,1,Positive
